-5.05050505051 2.18352474559e-12
-4.94949494949 6.18555084811e-12
-4.84848484848 1.71573639131e-11
-4.74747474747 4.65992537663e-11
-4.64646464646 1.23927173121e-10
-4.54545454545 3.22712153468e-10
-4.44444444444 8.22861317899e-10
-4.34343434343 2.054477607e-09
-4.24242424242 5.02273421961e-09
-4.14141414141 1.20238452505e-08
-4.0404040404 2.81845554775e-08
-3.93939393939 6.46909874317e-08
-3.83838383838 1.45392244564e-07
-3.73737373737 3.19965849853e-07
-3.63636363636 6.89494767441e-07
-3.53535353535 1.45486702364e-06
-3.43434343434 3.00594213668e-06
-3.33333333333 6.08139103831e-06
-3.23232323232 1.20473144022e-05
-3.13131313131 2.33691309552e-05
-3.0303030303 4.43874181628e-05
-2.92929292929 8.25547776534e-05
-2.82828282828 0.000150345192319
-2.72727272727 0.000268103129567
-2.62626262626 0.000468143748059
-2.52525252525 0.000800426720207
-2.42424242424 0.00134007447177
-2.32323232323 0.00219685450907
-2.22222222222 0.00352645757643
-2.12121212121 0.00554295097188
-2.0202020202 0.008531166474
-1.91919191919 0.0128570342864
-1.81818181818 0.0189730955252
-1.71717171717 0.02741577899
-1.61616161616 0.0387907336413
-1.51515151515 0.053742813964
-1.41414141414 0.0729084418732
-1.31313131313 0.0968501366131
-1.21212121212 0.125975956398
-1.11111111111 0.160450138589
-1.0101010101 0.200104813109
-0.909090909091 0.244365549299
-0.808080808081 0.292204856015
-0.707070707071 0.342136875459
-0.606060606061 0.392263001102
-0.505050505051 0.44037211838
-0.40404040404 0.484091311416
-0.30303030303 0.521074436223
-0.20202020202 0.549208503165
-0.10101010101 0.566812923589
0.0 0.572805581117
0.10101010101 0.566812923589
0.20202020202 0.549208503165
0.30303030303 0.521074436223
0.40404040404 0.484091311416
0.505050505051 0.44037211838
0.606060606061 0.392263001102
0.707070707071 0.342136875459
0.808080808081 0.292204856015
0.909090909091 0.244365549299
1.0101010101 0.200104813109
1.11111111111 0.160450138589
1.21212121212 0.125975956398
1.31313131313 0.0968501366131
1.41414141414 0.0729084418732
1.51515151515 0.053742813964
1.61616161616 0.0387907336413
1.71717171717 0.02741577899
1.81818181818 0.0189730955252
1.91919191919 0.0128570342864
2.0202020202 0.008531166474
2.12121212121 0.00554295097188
2.22222222222 0.00352645757643
2.32323232323 0.00219685450907
2.42424242424 0.00134007447177
2.52525252525 0.000800426720207
2.62626262626 0.000468143748059
2.72727272727 0.000268103129567
2.82828282828 0.000150345192319
2.92929292929 8.25547776534e-05
3.0303030303 4.43874181628e-05
3.13131313131 2.33691309552e-05
3.23232323232 1.20473144022e-05
3.33333333333 6.08139103831e-06
3.43434343434 3.00594213668e-06
3.53535353535 1.45486702364e-06
3.63636363636 6.89494767441e-07
3.73737373737 3.19965849853e-07
3.83838383838 1.45392244564e-07
3.93939393939 6.46909874317e-08
4.0404040404 2.81845554775e-08
4.14141414141 1.20238452505e-08
4.24242424242 5.02273421961e-09
4.34343434343 2.054477607e-09
4.44444444444 8.22861317899e-10
4.54545454545 3.22712153468e-10
4.64646464646 1.23927173121e-10
4.74747474747 4.65992537663e-11
4.84848484848 1.71573639131e-11
4.94949494949 6.18555084811e-12
5.05050505051 2.18352474559e-12
