-5.05050505051 1.44641443035e-16
-4.94949494949 6.0350626475e-16
-4.84848484848 2.44645768027e-15
-4.74747474747 9.63519526936e-15
-4.64646464646 3.68680545825e-14
-4.54545454545 1.37058764028e-13
-4.44444444444 4.95028597494e-13
-4.34343434343 1.73708333647e-12
-4.24242424242 5.9221296095e-12
-4.14141414141 1.96156204627e-11
-4.0404040404 6.31237919739e-11
-3.93939393939 1.97356301661e-10
-3.83838383838 5.99481526471e-10
-3.73737373737 1.76916157815e-09
-3.63636363636 5.07254702251e-09
-3.53535353535 1.41303055307e-08
-3.43434343434 3.82422918352e-08
-3.33333333333 1.00554881478e-07
-3.23232323232 2.56879409177e-07
-3.13131313131 6.3756184254e-07
-3.0303030303 1.53738354567e-06
-2.92929292929 3.60171237677e-06
-2.82828282828 8.19790188189e-06
-2.72727272727 1.81285593217e-05
-2.62626262626 3.89485017528e-05
-2.52525252525 8.12989821654e-05
-2.42424242424 0.000164871788389
-2.32323232323 0.000324843721595
-2.22222222222 0.000621826883592
-2.12121212121 0.00115646208518
-2.0202020202 0.00208958572109
-1.91919191919 0.00366822421167
-1.81818181818 0.0062563126286
-1.71717171717 0.0103668759015
-1.61616161616 0.0166895353348
-1.51515151515 0.0261040251422
-1.41414141414 0.0396677530554
-1.31313131313 0.0585645230806
-1.21212121212 0.0840037181536
-1.11111111111 0.11706560002
-1.0101010101 0.158499161818
-0.909090909091 0.20849302596
-0.808080808081 0.266454453414
-0.707070707071 0.330842521533
-0.606060606061 0.39910443073
-0.505050505051 0.46775524328
-0.40404040404 0.532620242188
-0.30303030303 0.589228248256
-0.20202020202 0.633309990152
-0.10101010101 0.66132662332
0.0 0.670938266965
0.10101010101 0.66132662332
0.20202020202 0.633309990152
0.30303030303 0.589228248256
0.40404040404 0.532620242188
0.505050505051 0.46775524328
0.606060606061 0.39910443073
0.707070707071 0.330842521533
0.808080808081 0.266454453414
0.909090909091 0.20849302596
1.0101010101 0.158499161818
1.11111111111 0.11706560002
1.21212121212 0.0840037181536
1.31313131313 0.0585645230806
1.41414141414 0.0396677530554
1.51515151515 0.0261040251422
1.61616161616 0.0166895353348
1.71717171717 0.0103668759015
1.81818181818 0.0062563126286
1.91919191919 0.00366822421167
2.0202020202 0.00208958572109
2.12121212121 0.00115646208518
2.22222222222 0.000621826883592
2.32323232323 0.000324843721595
2.42424242424 0.000164871788389
2.52525252525 8.12989821654e-05
2.62626262626 3.89485017528e-05
2.72727272727 1.81285593217e-05
2.82828282828 8.19790188189e-06
2.92929292929 3.60171237677e-06
3.0303030303 1.53738354567e-06
3.13131313131 6.3756184254e-07
3.23232323232 2.56879409177e-07
3.33333333333 1.00554881478e-07
3.43434343434 3.82422918352e-08
3.53535353535 1.41303055307e-08
3.63636363636 5.07254702251e-09
3.73737373737 1.76916157815e-09
3.83838383838 5.99481526471e-10
3.93939393939 1.97356301661e-10
4.0404040404 6.31237919739e-11
4.14141414141 1.96156204627e-11
4.24242424242 5.9221296095e-12
4.34343434343 1.73708333647e-12
4.44444444444 4.95028597494e-13
4.54545454545 1.37058764028e-13
4.64646464646 3.68680545825e-14
4.74747474747 9.63519526936e-15
4.84848484848 2.44645768027e-15
4.94949494949 6.0350626475e-16
5.05050505051 1.44641443035e-16
